256 256
6.12534e+06 (-364402,-394857) (-107285,-145951) (171411,136445) (-77362.2,98507.7) (153363,-85283.2) (-8020.13,89490.1) (84556.2,-106663) (-48069.4,11599) (33832.8,-77062) (-26257.9,10527.6) (42604.5,54620.3) (68844.7,-138368) (74149.5,64966.7) (-50658.4,30244.6) (-5990.15,-37359) (46339,30732.9) (-30843.3,1809.11) (-8247.22,-82346.1) (-2302.78,22252.1) (4028.39,-9666.56) (-9553.53,-17100.8) (11104.4,-7107.72) (-22667,27346.1) (408.833,-5717.01) (16361.7,-15241.5) (-9656.69,14369.5) (11098.2,-7047.26) (156.182,-15918.3) (12528.2,983.556) (468.964,121.312) (-3861.07,-6290.6) (11605.8,-3320.34) (1554.11,13333.9) (-12231.9,-9071.45) (11427.5,-14769.6) (-5509.87,16426.2) (-10104.7,-14017) (22240.3,5670.47) (-2171.1,1541.25) (5683.73,-9368.99) (6938.71,4241.03) (-1498.06,-5641.78) (2237.87,-1995.18) (-779.782,-10604.8) (12290.2,-6884.74) (-4333.49,5013.41) (2900.28,-6736.19) (6166.06,5973.08) (-4620.27,2531.51) (-1531.13,-3400.62) (5066.72,2211.32) (-2164.04,-8277.32) (7115.1,-2759.11) (-162.865,-185) (8706.12,-6067.99) (6934.13,6700.16) (-8624.1,-11218.2) (5067.38,-561.106) (1236.45,-35.817) (-3084.14,-6013.14) (11552,238.38) (1334.93,-4533.54) (2572.66,-1675.42) (-1561.65,-3.25473) (3426.4,531.841) (665.084,25.9828) (-704.436,-7338.41) (6120.16,-1352) (-3583.65,-972.992) (3646.26,-7230.58) (6946.7,416.778) (-9983.31,-2256.79) (6022.22,-9468.71) (390.301,4767.35) (-989.739,-2042.35) (3041.8,-4264.63) (870.737,673.75) (-2966.99,-1564.43) (-1407.7,-557.182) (2820.16,-3698.03) (434.261,882.884) (-39.0987,829.821) (3123.4,36.8386) (1837.91,2666.59) (3049.77,-3234.6) (1519.56,-1227.03) (744.047,-1283.75) (4683.56,-4202.1) (2569.79,2200.76) (-31.7936,-449.327) (2106.39,-988.042) (2094.8,1885.59) (-648.472,-4734.66) (4572.32,-101.182) (-1658.36,290.485) (162.676,-1238.78) (1206.31,1662.16) (3276,-158.27) (2550.93,825.208) (-748.041,-548.939) (807.353,1283.2) (511.296,-3026.42) (3631.72,-902.558) (1077.63,1368.67) (636.675,-2805.12) (5484.16,-2139.17) (1214.59,-946.669) (-1249.42,-545.49) (4117.22,-576.301) (3675.83,618.856) (3865.07,-529.143) (254.923,-589.171) (2872.01,-897.281) (920.467,929.441) (1602.74,1135.11) (1600.46,-529.489) (757.591,-1536.82) (3690.16,2084.64) (1936.55,-615.425) (1601.88,-1086.26) (2960.26,-6.88549) (-491.07,825.343) (2009.98,-168.858) (2094.82,-551.87) (1417.14,-20.0047) (3947.37,1771.12) (-142.026,656.188) (3027,-0.0856813) (-142.567,-656.222) (3951.34,-1771.83) (1411.04,33.3149) (2096.15,551.51) (2008.71,185.326) (-490.938,-825.472) (2957.53,5.785) (1601.72,1083.31) (1934.68,618.729) (3692.95,-2085.74) (759.884,1536.09) (1601.29,533.784) (1608.46,-1138.77) (920.815,-929.61) (2873.1,893.642) (249.507,590.865) (3864.61,527.241) (3670.1,-618.327) (4125.76,562.98) (-1250.5,547.65) (1213.51,946.274) (5483.02,2157.7) (644.282,2790.09) (1073.85,-1368.8) (3629.64,902.359) (509.877,3024.76) (809.78,-1272.13) (-754.311,550.695) (2546.25,-824.19) (3274.54,157.781) (1205.53,-1657.56) (164.633,1238.06) (-1660.01,-291.218) (4573.98,97.1994) (-647.138,4740.04) (2096.15,-1883.31) (2105.53,991.985) (-29.7815,449.262) (2562.83,-2194.76) (4685.98,4200.75) (740.456,1278.88) (1521.4,1228.25) (3049.54,3234.15) (1842.38,-2666.95) (3120.78,-39.3338) (-43.4646,-835.93) (421.284,-867.751) (2820.02,3696.71) (-1402.05,553.783) (-2968.95,1562.27) (866.009,-678.283) (3019.04,4264.17) (-991.753,2043.79) (389.491,-4757.9) (6020.95,9470.07) (-9986.22,2258.62) (6945.45,-417.251) (3643.16,7232.15) (-3585.24,969.217) (6112.98,1352.41) (-704.458,7335.33) (663.433,-27.6931) (3424.86,-532.517) (-1560.64,-0.223991) (2572.43,1672.09) (1332.24,4534.09) (11546.8,-235.804) (-3082.47,6016.61) (1235.47,41.1609) (5071.66,553.704) (-8622.93,11222.1) (6931.47,-6710.37) (8709.96,6066.32) (-165.672,186.663) (7113.07,2757.65) (-2166.23,8278.63) (5066.62,-2210.24) (-1531.91,3400.67) (-4624.64,-2537.52) (6169.11,-5973.49) (2899.18,6733.38) (-4335.89,-5014.76) (12285.9,6888.18) (-779.981,10607.2) (2237.06,1983.84) (-1499.47,5639.24) (6943.2,-4242.25) (5683.78,9368.52) (-2176.67,-1542.64) (22240.8,-5667.64) (-10102.6,14010.2) (-5507.74,-16420.8) (11427.9,14767.8) (-12234.1,9060.6) (1548.38,-13335.9) (11646.5,3319.97) (-3857,6288.74) (469.78,-118.587) (12552,-979.794) (157.703,15919.3) (11106.3,7043.7) (-9660.66,-14370.4) (16356.3,15239.1) (412.293,5716.07) (-22666.4,-27345.8) (11099.9,7106.29) (-9550.46,17101) (4026.43,9669.12) (-2302.53,-22248.3) (-8244.51,82350) (-30843.6,-1809.97) (46339.9,-30732) (-5986.77,37364.9) (-50669.1,-30237.2) (74110.3,-64971.2) (68844.8,138365) (42594,-54620.9) (-26256.9,-10529.5) (33830,77066.8) (-48071.6,-11596.3) (84550.6,106661) (-8020.8,-89491.9) (153350,85282.1) (-77385.3,-98503.2) (171422,-136446) (-107287,145950) (-364423,394866) 
(123003,344059) (-49534.8,-208718) (-67068.2,56483.2) (-4409.24,5672.34) (95664.4,-67840.9) (80402.8,57506) (46957.6,-37813.2) (12661.2,2532.44) (-62689.1,92375.1) (66081.7,23500.8) (32199.2,-42884.1) (-37483.5,-26272.6) (22884.1,-12910.8) (-29155.8,-64940.8) (56645.4,-21820.1) (-28295.5,10299) (-16074.6,-45001.7) (14663,-2063.59) (-12917.2,4080.19) (-20607.6,-28067.3) (10233.4,21472.5) (-15659.3,-3034.06) (13917,-1585.71) (-8698.85,-23255.4) (16119.1,22627.2) (-26303.2,-1159.99) (16349.5,-22527.1) (-7676.01,10884.3) (-16932.7,5732.38) (-13992.2,-4674.27) (113.72,-3545.42) (-662.159,17773.5) (-13638.7,-5852.79) (17307.4,-15198.8) (1308.8,13062) (-6328.11,-12028.6) (20321,-6359.56) (-4487.25,12017.3) (-19829.7,-445.589) (2710.98,-4139.28) (-5000.76,1236.82) (989.38,-152.191) (-3150.6,-3321.61) (-3355.82,439.189) (2403.6,7667.35) (-12096.2,6708.67) (3530.01,-12776.9) (-7037.56,7214.77) (-4516.88,-8684.91) (11693.1,1946.79) (-6292.1,2493.4) (4151.66,-1029.62) (-3383.91,9723.19) (-9172.42,-2755.72) (8824.56,3601.48) (-7340.29,-496.892) (1156.09,-9568.02) (4494.51,4374.11) (-9053.23,1987.1) (8806.33,-5008.16) (1483.22,6607.85) (-4393.82,-6094.45) (-237.964,-2812.77) (-392.206,1566.55) (307.581,-1260.28) (-1262.88,-1219.55) (1585.38,-5156.16) (-519.289,4054.08) (-2765.45,-2383.46) (4721.86,-1768.66) (-3347.53,7354.28) (-7244.17,-5281.08) (4661.04,-962.504) (-5727.09,3802.69) (478.391,-6723.59) (-386.751,6645.08) (-1453.52,-1628.92) (-1023.94,-805.654) (-1295.04,28.2484) (-2812.21,520.054) (-2097.75,951.623) (568.164,-1846.25) (-1613.37,134.058) (-432.292,-1347) (30.8146,-864.684) (-543.073,2224.28) (-3432.5,-1487.42) (330.787,805.973) (-4704.59,1806.55) (-1818.09,-2225.78) (-325.849,-13.2716) (1057.68,-1275.65) (1026.59,1124.52) (-1315,2071.87) (-1477.99,-2403.52) (3569.75,695.837) (-2037.59,797.215) (-5220.48,-1146.36) (1455.47,-1113.33) (1879.19,-304.032) (-281.078,673.067) (-1456.01,-2926.21) (458.391,-262.198) (-2538.35,-183.156) (-25.942,-2115.03) (-22.889,2268.07) (-1848.58,-2042.12) (1974.83,1125.07) (450.4,504.811) (-2197.3,-424.261) (9.46227,571.975) (-357.625,1023.22) (69.6413,22.6304) (397.654,-706.077) (1393.87,-174.428) (-412.097,475.13) (2017.58,165.174) (-441.225,-618.805) (-1368.26,1468.52) (338.184,316.137) (807.653,-839.113) (967.056,-745.596) (-815.672,951.799) (-313.437,154.55) (2517.31,138.117) (-161.669,233.056) (824.886,-1699.07) (274.192,-2688.5) (1030.64,2231.13) (-788.203,-415.658) (-198.019,1007.47) (1732.9,-2547.44) (23.1572,3009.64) (552.375,-491.202) (929.188,-2295.19) (977.446,239.435) (-1979.52,-1092.23) (509.583,-143.914) (1005.6,-1800.17) (193.806,-2138.27) (-781.533,1129.01) (1790.02,-2055.46) (373.522,353.056) (1293.72,-1342.17) (1259.58,-2523.99) (866.529,-1135.12) (338.882,-273.079) (774.292,144.682) (3629.24,-3203.85) (165.691,2847.3) (-1434,-1888.61) (-481.416,-609.826) (-2748.93,-493.731) (-2051.55,-5039.65) (2161.38,-1411.11) (-1687.97,1921.24) (-626.367,-1965.7) (-404.208,283.311) (-1512.09,2258.02) (-2180.56,1824.91) (-283.363,-622.763) (3459.34,2776.34) (-2947.82,1566.32) (782.062,-3789.6) (3640.8,2980.48) (-1594.87,-1774.57) (3527.41,-211.81) (-3248.65,-1440.13) (-23.1025,-2207.62) (2554.09,-2825.13) (-2833.59,-2126.71) (2546.73,-2932.83) (1254,2861.67) (828.69,-1034.43) (-502.421,-1239.62) (420.499,570.361) (-2569.72,-456.474) (724.866,-3152.52) (2256,-581.862) (597.402,823.386) (-892.376,-3745.44) (1293.8,-2660.2) (690.321,3148.81) (-1007.51,-3845.64) (3813.48,165.165) (-6247.22,1444.47) (487.118,-10347.9) (2240.79,4768.72) (-3951.8,-1547.57) (10255.6,-3595.48) (-3212.52,3458) (-2821.2,-4205.13) (1284.63,4493.9) (2990.39,-5029.63) (-3740.2,3998.16) (-1302.31,-2413.47) (5148.48,-8078.97) (2857.56,5783.78) (-2624.6,-9130.34) (5019.45,104.548) (-1838.66,6391.93) (-1694.58,-9655.51) (2405.99,2969.55) (-4294.89,-5928.54) (4350.93,-7358.77) (3430.2,4366.63) (1935.91,-9275.4) (3917.52,3765.06) (-10370.3,1763.54) (751.967,-1040.78) (-7099.85,-82.0095) (-1628.9,-9502.55) (5920.71,751.141) (-387.68,-4218.6) (1888.3,2881.5) (-847.184,6188.77) (1515.18,-5205.33) (-5266.24,12733.6) (-11870.3,-6922.63) (9533.92,-12933.4) (13473.9,13027) (-12211.6,-5813.84) (16663.5,14.1035) (-723.952,17786) (-6569.05,-12895.5) (12949.2,-9166.86) (-2150.27,7119.04) (4436.51,-12256.3) (-12796.5,-15319.7) (16313.2,-2781.79) (-14689.6,7507.1) (-4783.82,-14355.2) (13735.2,3227.52) (-4399.2,18798.2) (-4106.06,-16429.2) (-26086.4,-10470.2) (17688.7,26872.9) (9748.78,2360.1) (-11458.1,-31796.2) (14969.2,28149.4) (-35518.3,40284.3) (14801.1,-81787.7) (35526.2,84474.9) (-80334.5,-39958.1) (71970,31024) (60143,-30147.7) (31127,-37760.7) (-42156.5,18559.4) (183975,-60710) (105991,57558.5) (159159,-118792) (301715,-130801) (-475256,776073) (-474746,94522.4) (134612,-210277) (-42091.1,-303621) 
(91335.9,44928.8) (151032,-78155.2) (117506,-227895) (66890.7,14655) (-66199.8,-156208) (63808,-62616.5) (281.431,-75804.2) (38885.1,2088.23) (-11336.9,-77340.3) (76651.8,11337.7) (15014.7,-31206.8) (-5203.1,-74287.8) (36230.7,-25065.7) (-12146.3,71298.8) (-5984.59,-32293.8) (51893.6,-43125) (-47290.9,4310.5) (-27283.2,-25757.5) (33375,-10824.9) (13590.7,-8873.61) (-16021.3,-24347.9) (-10822.3,-14237.2) (-4672.77,32265.8) (11558.9,-25720.3) (-170.95,-17974.9) (12366.7,-6680.44) (4689.01,4949.38) (14893.1,-13782.1) (15565.5,-9472.79) (10438.4,8010.2) (325.733,-7137.77) (4939.21,-5331.14) (15933.5,-6327.73) (-21350.1,3559.77) (2393.45,-22887.8) (8045.5,6587.61) (-8266.05,-10431.5) (18109,-14024.9) (3795.62,9750.21) (5406.44,-7613.45) (12304.8,-4196.95) (5111.19,315.675) (7298.53,-6184.98) (5998.99,-7036.23) (12312.9,-13390.7) (9628.03,5900.48) (6680.23,-4330.66) (5823.45,-9313.96) (1393.39,7777.37) (-1104.83,-8637.35) (13809.3,-4306.58) (-1967.55,293.291) (12626.7,-9616.93) (9002.17,191.844) (4440.32,-5805.73) (15869.4,-4381.05) (-5640.89,4649.26) (6188.06,-10114.8) (11444.7,2212.76) (358.856,-4257.57) (5533.31,-12441.4) (7522.44,4178.08) (2551.63,-1335.5) (7843.69,-384.724) (3501.31,-6053.65) (6443.64,3045.34) (-1566.47,-136.207) (7203.41,-7890.27) (8047.19,690.382) (-174.03,-3046.33) (12477.8,-7317.49) (3027.96,5778.31) (-1448.07,-6844.36) (11831.1,-3139.76) (3950.38,1216.37) (728.049,-10568.6) (7516.13,1642.12) (2586.93,-1050.96) (1280.02,-682.4) (6445.55,-3908.34) (54.2365,-1709.84) (6530.92,2955.79) (306.076,-2280.42) (6076.61,768.106) (1596.13,1107.22) (5945,917.119) (7064.59,-489.036) (5901.76,-3936.11) (9876.03,49.777) (4144.14,1780.06) (5449.75,-2812.53) (5779.91,-77.3639) (632.849,-1575.12) (4211.68,-652.409) (6115.24,-1228.62) (3127.98,168.446) (6242.35,-3380.69) (1257.95,2366.74) (4246.49,-1325.4) (2082.56,-2787.3) (5911.32,-2344.53) (6159.42,-1689.64) (4773.71,-1611.3) (6629.58,-211.037) (2313.69,2529.46) (5962.2,-4667.04) (4129.68,1167.15) (696.518,1156.48) (4590.3,-974.282) (5225.2,284.818) (3059.48,-530.284) (3938.91,402.188) (5528.93,101.28) (5727.68,959.323) (3610.98,-561.783) (4660.99,-1324.34) (2757.05,1841.97) (6599.03,-960.171) (4232.67,553.042) (4057.13,-652.544) (4270.97,63.4159) (3052.15,834.995) (3234.53,-812.203) (4164.2,-222.571) (2372.92,-844.937) (3827.68,816.421) (4410.88,944.171) (3619.38,-1062.67) (1705.54,495.175) (2707.09,24.1082) (3949.67,1714.85) (4360.74,1178.45) (2141.95,685.315) (4420.43,1664.25) (2219.77,310) (6013.34,3662.98) (3570.41,732.359) (2308.51,1653.86) (4798.93,2290.15) (3812.13,665.251) (2533.35,151.564) (5013.8,527.278) (3546.5,253.013) (2929.61,1932.4) (2519.23,-1042.63) (3332.76,3070.2) (3892.92,1904.9) (2942.18,4829.52) (3259,196.037) (4397.61,-1103.84) (5222.52,1100.38) (1146.08,3060.31) (6491.19,754.254) (2765.45,4567.68) (2292.43,535.204) (3516.71,1534.57) (3304.94,1574.59) (2059.97,1503.89) (3845.93,127.284) (2475.27,3362.55) (1950.86,5676.42) (1702.34,-634.6) (5402.74,1575.49) (-979.28,3368.84) (1411.44,1284.28) (5467.13,3479.93) (-29.7202,535.379) (7702.6,1953.06) (1096.49,7189.15) (-454.466,4229.9) (5712.28,3446.58) (-1357.17,2972.98) (3047.63,-767.28) (4366.34,5083.92) (1411.15,1463.16) (6879.13,4987.53) (647.299,6117.37) (4979.66,4063.43) (-1577.9,2286.18) (6817.9,2994.47) (1622.5,4202.24) (-2695.98,671.966) (8217.14,4971.4) (1953.52,10157.8) (-3265.94,1821.29) (10375.6,5377.86) (2011.96,12945.1) (1503.04,-313.922) (7015.32,3096.48) (-1491.86,11034.1) (1637.13,3303.25) (7506.47,5602.09) (-141.232,5820.11) (10566.9,5339.56) (1746.67,949.749) (6127.02,7128.02) (-2520.47,5723.2) (-17.2858,-300.395) (1240.9,4559.28) (-7976.97,3951.91) (10154.9,6764.59) (5101.03,8920.6) (104.133,3176.34) (4529.27,14206.1) (-4759.82,6962.42) (1215.81,10735.2) (209.553,6620.38) (5814.65,-2491.68) (9260.92,7949.39) (-6478.21,11624.9) (12877.1,-818.841) (1154.36,14550.8) (-6681.79,16275.9) (5505.84,2155.72) (-4126.51,16949) (13803.2,-1033.76) (-4361.47,20036) (5300.59,-3671.21) (2330.24,19742.1) (-8677.12,16975.2) (6978.71,-10484.5) (8672.23,28823.2) (-12982,-3522.22) (5240.6,1901.57) (-276.937,15996.8) (-5438.18,18733.4) (9482.49,2526.44) (10920.1,16160.4) (-7246.11,15253.3) (4841.08,19646.5) (7837.56,-5848.44) (4410.4,22469.2) (-34797.6,-5488.1) (172.887,21473.2) (12553,20386.8) (11001.5,23630.6) (-14492.6,-3876.62) (22196.4,46172) (-18858.3,57699.8) (3445.1,-23172.9) (20990.4,23198.5) (-61919.7,68790.2) (31272.8,-35902.1) (168827,59172.9) (-105450,61261.6) (-5460.31,50407.2) (-47316.6,136349) (-11106.3,-41904.4) (-107112,8660.41) (-303875,-280618) (191211,4119.06) (-244540,365036) (58282.5,-99430.8) (-189677,20434.8) (265869,-91877.7) (47526.1,-127326) 
(180140,-104600) (-298345,-89928.4) (40888.2,167875) (3415.48,-57919.6) (73265.3,62552.3) (-110326,-7440.51) (46246.8,195351) (79023,28536) (30168.5,2043.8) (60229.2,-3246.48) (-54810.1,-37328.4) (48245.1,56606.1) (23506.8,-53198.1) (62414.2,-28867.4) (9122.23,-20897.8) (-45750.8,44319.6) (28945.7,-5139.56) (15822.4,18684.1) (-30802.7,-26247.2) (-11435.7,18185.1) (17939.5,21252.5) (2720.21,6262.62) (8485.53,-4188.23) (16080.2,21336.2) (-1036.15,19135.1) (5810.97,-18812.7) (9907.55,10282.6) (-474.121,2710.81) (-9397.74,1973.56) (10256.2,1618.39) (10973.6,-1284.59) (-9104.15,16988.7) (10897.1,236.354) (20032.2,10940.1) (178.478,8930.81) (7514.68,-13156) (15542.8,20180.1) (-13722.1,3053.92) (2205.67,-239.276) (5513.08,9379.25) (7292.02,-1135.7) (7048.64,-3429.35) (-3142.32,4889.92) (10724.1,6018.13) (-3350.26,8864.93) (-10686.7,-6624.01) (8417.83,15756.1) (-1956.98,-546.51) (4795.25,-4667.87) (5972.42,10035.7) (-698.101,3060.15) (6027.91,6836.23) (-4534.75,8223.67) (1873.3,-7034.31) (-2841.65,10779.1) (-2030.3,1151.74) (9469.25,1578.89) (-950.34,8955.37) (-4360.84,-2628.57) (6916.85,7850.95) (-6117.51,7490.95) (5121.82,-2064.3) (2139.11,3683.77) (-1380.96,2853.91) (1663.48,2124.65) (2157.2,283.821) (3054.6,6345.87) (-2372.36,4886.8) (3070.56,-4167.14) (3601.44,8635.9) (-9717.42,7380.35) (3634.03,-4858.17) (1532.48,8071.05) (-8059.1,2355.84) (5382.25,-527.917) (-52.8826,7118.39) (-2278.97,1384.76) (3260.37,4732.73) (-2841.14,6576.19) (4508.69,4071.55) (-5605.42,322.397) (2755.94,1227.93) (-1169.83,2966.15) (2610.14,3682.57) (5381.18,1324.57) (-4988.32,3495.51) (554.321,1596.44) (-1478.27,4452.36) (-2629.71,2965.35) (72.0242,-1744.71) (-1233.25,3966.08) (1892.03,2194.71) (2220.91,5024.61) (-1091.12,3489.25) (-1219.37,-1425.88) (-1811.16,4010.33) (-1442.75,2378.21) (653.922,-380.352) (2679.27,3632.46) (-1153.12,2412.3) (-2071.67,5505.51) (889.048,2600.2) (1056.61,3814.45) (-1542.46,1220.75) (854.398,1825.54) (-426.304,4761.7) (674.49,1006.2) (1866.42,2175.05) (-2204.33,4365.27) (-672.802,2343.3) (1071.88,3457.92) (-481.692,1317.62) (-840.584,2007.07) (-156.227,1840.76) (-2054.9,3264.34) (1883.98,2113.07) (-506.854,1624.88) (-1084.34,5506.64) (-2544.5,472.15) (479.388,3662.3) (-1403.82,2170.97) (-83.9612,2497.71) (-1529.08,2794.19) (11.417,1243.52) (-1560.79,4467.59) (-2232.02,2588.56) (-1448.61,970.471) (36.5808,2753.68) (-2239.08,1190.35) (-3425.18,1451.99) (-701.559,1091.57) (-972.351,3928.59) (-741.653,2787.36) (-4200.19,2645.15) (-47.9925,1201.75) (-4185.33,3563.64) (1351.88,1615.68) (-2928.13,-608.815) (-2010.68,2809.03) (-1538.4,2227.33) (-1477.38,2724.02) (4.9641,2788.72) (-2456.82,4220.36) (-1699.53,1767.79) (-981.089,4714.84) (-1477.39,3013.58) (-2358.47,3208.24) (-1566.05,322.301) (449.773,4825.33) (-3338.94,7250.23) (-2261.87,-342.525) (2001.04,5766.5) (-2076.2,1053.63) (364.925,-955.474) (-283.054,2027.68) (-885.355,200.472) (-947.903,1854.39) (-3911.12,2878.56) (-1150.29,3908.6) (-5205.02,-1815.88) (-259.045,2796.67) (-4168.37,4242.35) (-3201.37,1762.18) (2201.29,482.5) (-2476.64,6399.39) (-2780.4,-1192.28) (294.137,1293.92) (-5720.45,831.243) (-483.789,-5171.93) (-2496.92,3121.38) (-2002.46,-671.83) (380.328,1495.05) (-3174.71,2490.66) (-1578.61,1001.08) (847.897,1733.87) (-4918.23,1931.55) (-2192.16,-39.2559) (1285.8,-2550.74) (-5177.66,3448.41) (-3291.56,4923.26) (-2718.09,-2010.32) (1674.55,1011.35) (-8764.14,4373.27) (-312.97,-5522.08) (-1053.29,5255.29) (-9465.88,-160.177) (6481.22,-6222.15) (-4270.71,5801.87) (-4806.99,-2988.97) (4282.3,1087.3) (-8420.33,7484.12) (-1895.04,-5189.08) (-3745.19,863.985) (-5243.22,-3374.15) (-6742.45,1215.99) (-3961.89,-5976.31) (66.7027,-363.212) (-11453.6,7274.78) (-4644.16,1143.18) (2729.25,1286.21) (-9975.3,4651.15) (-1040.72,-6844.24) (-8980.63,3524.36) (-2411.68,-5753.45) (1371.68,3168.3) (-9798.74,1932.1) (-3870.53,-1520.76) (-2213.13,7180.28) (-19644.4,4183.86) (-10896.9,-8120.05) (-6951.41,2623.83) (-4695.31,-2185.21) (-976.939,1549.25) (813.436,1315.26) (-1221.29,3804.23) (-6094.22,-6427.34) (-14859,240.23) (-6764.87,14693.5) (-15795.4,-14147.7) (1833.66,-5389.31) (-8667.02,12348.7) (-1642.67,6583.84) (-4753.9,3336.53) (-21447.6,21442.5) (3902.48,-3314.11) (-12067.1,-84.0574) (-12900.8,99.2348) (-6586,-9010.51) (-1748.14,-18854.9) (-13821.2,5545.35) (-8808.04,-10116.4) (-13064.7,-4889.78) (-8243.32,9614.33) (-39023.7,24315.8) (7643.91,-21704.5) (-20803.9,-7990.78) (2381.31,-2175.51) (-39926.5,-5360.01) (6389.07,13811.6) (-39225.3,6463.5) (-61633.1,26514.4) (18182.7,-93348.8) (-111135,45207.7) (-62416.1,-115774) (193795,-25948.3) (-65030.5,48166.9) (-57986.6,-19714.9) (116010,-83423.8) (-362678,-126968) (100296,-92444.2) (5284.35,54960.2) (10902.8,-93852.4) (71543.7,-250570) (-130132,59975.1) (-65033.7,-39737.1) (-39947.2,263648) 
